win_index,t_start,t_end,n_pkts,pkts_per_s,fc3,fc6,fc16,n_flows,top_flow_share,fc6_addr_entropy,fc6_addr_distinct,fc16_addr_entropy,fc16_addr_distinct,fc16_qty_mean,fc16_qty_std,fc16_qty_max,frame_len_mean,frame_len_std,run_id,scenario_id,y_multiclass,is_anomaly
9,45.0,50.0,158,31.6,66,92,0,6,0.2911392405063291,0.0,1,0.0,0,0.0,0.0,0.0,59.550632911392405,6.910409931560363,20260127-134123_baseline_write_inj,baseline_write_inj,2,1
10,50.0,55.0,166,33.2,72,94,0,6,0.2771084337349397,0.0,1,0.0,0,0.0,0.0,0.0,59.57831325301205,6.9379704020313415,20260127-134123_baseline_write_inj,baseline_write_inj,2,1
1,5.0,10.0,148,29.6,144,4,0,8,0.1756756756756756,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890424,20260127-134242_baseline_proxy_spoof,baseline_proxy_spoof,3,1
2,10.0,15.0,136,27.2,132,4,0,8,0.1544117647058823,0.0,1,0.0,0,0.0,0.0,0.0,63.98529411764706,8.499987278638956,20260127-134242_baseline_proxy_spoof,baseline_proxy_spoof,3,1
3,15.0,20.0,136,27.2,136,0,0,8,0.1838235294117647,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260127-134242_baseline_proxy_spoof,baseline_proxy_spoof,3,1
4,20.0,25.0,144,28.8,140,4,0,8,0.1666666666666666,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.500805608155865,20260127-134242_baseline_proxy_spoof,baseline_proxy_spoof,3,1
5,25.0,30.0,140,28.0,136,4,0,8,0.1642857142857142,0.0,1,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260127-134242_baseline_proxy_spoof,baseline_proxy_spoof,3,1
6,30.0,35.0,148,29.6,144,4,0,8,0.1689189189189189,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260127-134242_baseline_proxy_spoof,baseline_proxy_spoof,3,1
7,35.0,40.0,148,29.6,140,8,0,8,0.1554054054054054,0.0,1,0.0,0,0.0,0.0,0.0,63.554054054054056,8.475946717260259,20260127-134242_baseline_proxy_spoof,baseline_proxy_spoof,3,1
8,40.0,45.0,132,26.4,132,0,0,8,0.1742424242424242,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260127-134242_baseline_proxy_spoof,baseline_proxy_spoof,3,1
9,45.0,50.0,144,28.8,140,4,0,8,0.1666666666666666,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.500805608155865,20260127-134242_baseline_proxy_spoof,baseline_proxy_spoof,3,1
10,50.0,55.0,144,28.8,140,4,0,8,0.1736111111111111,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.500805608155865,20260127-134242_baseline_proxy_spoof,baseline_proxy_spoof,3,1
11,55.0,60.0,152,30.4,144,8,0,8,0.1578947368421052,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.47793290020555,20260127-134242_baseline_proxy_spoof,baseline_proxy_spoof,3,1
1,5.0,10.0,72,14.4,70,2,0,4,0.3194444444444444,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-125241_baseline_seed447606,baseline,0,0
2,10.0,15.0,68,13.6,68,0,0,4,0.3676470588235294,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125241_baseline_seed447606,baseline,0,0
3,15.0,20.0,78,15.6,72,6,0,4,0.2948717948717949,0.0,1,0.0,0,0.0,0.0,0.0,63.15384615384615,8.433870850018561,20260128-125241_baseline_seed447606,baseline,0,0
4,20.0,25.0,78,15.6,74,4,0,4,0.3205128205128205,0.0,1,0.0,0,0.0,0.0,0.0,63.6025641025641,8.479749245793288,20260128-125241_baseline_seed447606,baseline,0,0
5,25.0,30.0,74,14.8,72,2,0,4,0.3378378378378378,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-125241_baseline_seed447606,baseline,0,0
6,30.0,35.0,66,13.2,66,0,0,4,0.3636363636363636,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125241_baseline_seed447606,baseline,0,0
7,35.0,40.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125241_baseline_seed447606,baseline,0,0
8,40.0,45.0,74,14.8,72,2,0,4,0.3378378378378378,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890424,20260128-125241_baseline_seed447606,baseline,0,0
9,45.0,50.0,64,12.8,64,0,0,4,0.359375,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125241_baseline_seed447606,baseline,0,0
10,50.0,55.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125241_baseline_seed447606,baseline,0,0
1,5.0,10.0,70,14.0,68,2,0,4,0.3428571428571428,0.0,1,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-125346_baseline_seed607719,baseline,0,0
2,10.0,15.0,76,15.2,72,4,0,4,0.3157894736842105,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554,20260128-125346_baseline_seed607719,baseline,0,0
3,15.0,20.0,80,16.0,74,6,0,4,0.3,0.0,1,0.0,0,0.0,0.0,0.0,63.1875,8.43814812325548,20260128-125346_baseline_seed607719,baseline,0,0
4,20.0,25.0,82,16.4,76,6,0,4,0.3048780487804878,0.0,1,0.0,0,0.0,0.0,0.0,63.21951219512195,8.442090236838533,20260128-125346_baseline_seed607719,baseline,0,0
5,25.0,30.0,78,15.6,72,6,0,4,0.3076923076923077,0.0,1,0.0,0,0.0,0.0,0.0,63.15384615384615,8.433870850018561,20260128-125346_baseline_seed607719,baseline,0,0
6,30.0,35.0,72,14.4,70,2,0,4,0.3472222222222222,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-125346_baseline_seed607719,baseline,0,0
7,35.0,40.0,70,14.0,68,2,0,4,0.3285714285714285,0.0,1,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-125346_baseline_seed607719,baseline,0,0
8,40.0,45.0,74,14.8,70,4,0,4,0.3108108108108108,0.0,1,0.0,0,0.0,0.0,0.0,63.554054054054056,8.47594671726026,20260128-125346_baseline_seed607719,baseline,0,0
9,45.0,50.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-125346_baseline_seed607719,baseline,0,0
10,50.0,55.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-125346_baseline_seed607719,baseline,0,0
1,5.0,10.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-125451_baseline_seed819727,baseline,0,0
2,10.0,15.0,76,15.2,72,4,0,4,0.3157894736842105,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554,20260128-125451_baseline_seed819727,baseline,0,0
3,15.0,20.0,76,15.2,72,4,0,4,0.3157894736842105,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554,20260128-125451_baseline_seed819727,baseline,0,0
4,20.0,25.0,78,15.6,74,4,0,4,0.3205128205128205,0.0,1,0.0,0,0.0,0.0,0.0,63.6025641025641,8.479749245793288,20260128-125451_baseline_seed819727,baseline,0,0
5,25.0,30.0,64,12.8,64,0,0,4,0.34375,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125451_baseline_seed819727,baseline,0,0
6,30.0,35.0,68,13.6,68,0,0,4,0.3529411764705882,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125451_baseline_seed819727,baseline,0,0
7,35.0,40.0,74,14.8,70,4,0,4,0.3243243243243243,0.0,1,0.0,0,0.0,0.0,0.0,63.554054054054056,8.47594671726026,20260128-125451_baseline_seed819727,baseline,0,0
8,40.0,45.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125451_baseline_seed819727,baseline,0,0
9,45.0,50.0,76,15.2,72,4,0,4,0.3157894736842105,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554,20260128-125451_baseline_seed819727,baseline,0,0
10,50.0,55.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.500805608155872,20260128-125451_baseline_seed819727,baseline,0,0
1,5.0,10.0,64,12.8,64,0,0,4,0.34375,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125700_baseline_seed880804,baseline,0,0
2,10.0,15.0,68,13.6,68,0,0,4,0.3529411764705882,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125700_baseline_seed880804,baseline,0,0
3,15.0,20.0,70,14.0,68,2,0,4,0.3285714285714285,0.0,1,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-125700_baseline_seed880804,baseline,0,0
4,20.0,25.0,74,14.8,72,2,0,4,0.3378378378378378,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-125700_baseline_seed880804,baseline,0,0
5,25.0,30.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125700_baseline_seed880804,baseline,0,0
6,30.0,35.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-125700_baseline_seed880804,baseline,0,0
7,35.0,40.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-125700_baseline_seed880804,baseline,0,0
8,40.0,45.0,82,16.4,76,6,0,4,0.3048780487804878,0.0,1,0.0,0,0.0,0.0,0.0,63.21951219512195,8.442090236838531,20260128-125700_baseline_seed880804,baseline,0,0
9,45.0,50.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-125700_baseline_seed880804,baseline,0,0
10,50.0,55.0,76,15.2,72,4,0,4,0.3157894736842105,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554,20260128-125700_baseline_seed880804,baseline,0,0
1,5.0,10.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-125805_baseline_seed601677,baseline,0,0
2,10.0,15.0,68,13.6,68,0,0,4,0.3529411764705882,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125805_baseline_seed601677,baseline,0,0
3,15.0,20.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.500805608155872,20260128-125805_baseline_seed601677,baseline,0,0
4,20.0,25.0,76,15.2,72,4,0,4,0.3157894736842105,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554,20260128-125805_baseline_seed601677,baseline,0,0
5,25.0,30.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125805_baseline_seed601677,baseline,0,0
6,30.0,35.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-125805_baseline_seed601677,baseline,0,0
7,35.0,40.0,76,15.2,72,4,0,4,0.3157894736842105,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554,20260128-125805_baseline_seed601677,baseline,0,0
8,40.0,45.0,66,13.2,66,0,0,4,0.3636363636363636,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125805_baseline_seed601677,baseline,0,0
9,45.0,50.0,80,16.0,74,6,0,4,0.3,0.0,1,0.0,0,0.0,0.0,0.0,63.1875,8.43814812325548,20260128-125805_baseline_seed601677,baseline,0,0
10,50.0,55.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.500805608155872,20260128-125805_baseline_seed601677,baseline,0,0
11,55.0,60.0,66,13.2,66,0,0,4,0.3484848484848485,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125805_baseline_seed601677,baseline,0,0
1,5.0,10.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125910_baseline_seed528623,baseline,0,0
2,10.0,15.0,74,14.8,70,4,0,4,0.3243243243243243,0.0,1,0.0,0,0.0,0.0,0.0,63.554054054054056,8.475946717260259,20260128-125910_baseline_seed528623,baseline,0,0
3,15.0,20.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125910_baseline_seed528623,baseline,0,0
4,20.0,25.0,70,14.0,68,2,0,4,0.3285714285714285,0.0,1,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-125910_baseline_seed528623,baseline,0,0
5,25.0,30.0,68,13.6,66,2,0,4,0.3382352941176471,0.0,1,0.0,0,0.0,0.0,0.0,63.98529411764706,8.499987278638965,20260128-125910_baseline_seed528623,baseline,0,0
6,30.0,35.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125910_baseline_seed528623,baseline,0,0
7,35.0,40.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-125910_baseline_seed528623,baseline,0,0
8,40.0,45.0,80,16.0,74,6,0,4,0.3,0.0,1,0.0,0,0.0,0.0,0.0,63.1875,8.43814812325548,20260128-125910_baseline_seed528623,baseline,0,0
9,45.0,50.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-125910_baseline_seed528623,baseline,0,0
10,50.0,55.0,68,13.6,68,0,0,4,0.3529411764705882,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125910_baseline_seed528623,baseline,0,0
1,5.0,10.0,76,15.2,72,4,0,4,0.3157894736842105,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554,20260128-130119_baseline_seed665725,baseline,0,0
2,10.0,15.0,76,15.2,74,2,0,4,0.3421052631578947,0.0,1,0.0,0,0.0,0.0,0.0,64.03947368421052,8.501456205717265,20260128-130119_baseline_seed665725,baseline,0,0
3,15.0,20.0,68,13.6,68,0,0,4,0.3676470588235294,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-130119_baseline_seed665725,baseline,0,0
4,20.0,25.0,86,17.2,80,6,0,4,0.313953488372093,0.0,1,0.0,0,0.0,0.0,0.0,63.27906976744186,8.449096776814063,20260128-130119_baseline_seed665725,baseline,0,0
5,25.0,30.0,84,16.8,78,6,0,4,0.3095238095238095,0.0,1,0.0,0,0.0,0.0,0.0,63.25,8.445730113072353,20260128-130119_baseline_seed665725,baseline,0,0
6,30.0,35.0,76,15.2,74,2,0,4,0.3421052631578947,0.0,1,0.0,0,0.0,0.0,0.0,64.03947368421052,8.501456205717263,20260128-130119_baseline_seed665725,baseline,0,0
7,35.0,40.0,76,15.2,72,4,0,4,0.3157894736842105,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554,20260128-130119_baseline_seed665725,baseline,0,0
8,40.0,45.0,74,14.8,72,2,0,4,0.3378378378378378,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-130119_baseline_seed665725,baseline,0,0
9,45.0,50.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-130119_baseline_seed665725,baseline,0,0
10,50.0,55.0,80,16.0,74,6,0,4,0.3,0.0,1,0.0,0,0.0,0.0,0.0,63.1875,8.43814812325548,20260128-130119_baseline_seed665725,baseline,0,0
1,5.0,10.0,74,14.8,72,2,0,4,0.3513513513513513,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-130223_baseline_seed649619,baseline,0,0
2,10.0,15.0,74,14.8,72,2,0,4,0.3378378378378378,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-130223_baseline_seed649619,baseline,0,0
3,15.0,20.0,72,14.4,72,0,0,4,0.3611111111111111,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-130223_baseline_seed649619,baseline,0,0
4,20.0,25.0,74,14.8,72,2,0,4,0.3378378378378378,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-130223_baseline_seed649619,baseline,0,0
5,25.0,30.0,78,15.6,74,4,0,4,0.3205128205128205,0.0,1,0.0,0,0.0,0.0,0.0,63.6025641025641,8.479749245793288,20260128-130223_baseline_seed649619,baseline,0,0
6,30.0,35.0,66,13.2,66,0,0,4,0.3484848484848485,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-130223_baseline_seed649619,baseline,0,0
7,35.0,40.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-130223_baseline_seed649619,baseline,0,0
8,40.0,45.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.500805608155872,20260128-130223_baseline_seed649619,baseline,0,0
9,45.0,50.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-130223_baseline_seed649619,baseline,0,0
10,50.0,55.0,78,15.6,74,4,0,4,0.3205128205128205,0.0,1,0.0,0,0.0,0.0,0.0,63.6025641025641,8.479749245793288,20260128-130223_baseline_seed649619,baseline,0,0
1,5.0,10.0,76,15.2,72,4,0,4,0.3157894736842105,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554,20260128-130433_baseline_seed851358,baseline,0,0
2,10.0,15.0,70,14.0,70,0,0,4,0.3428571428571428,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-130433_baseline_seed851358,baseline,0,0
3,15.0,20.0,78,15.6,76,2,0,4,0.3461538461538461,0.0,1,0.0,0,0.0,0.0,0.0,64.05128205128206,8.501730496391161,20260128-130433_baseline_seed851358,baseline,0,0
4,20.0,25.0,78,15.6,74,4,0,4,0.3205128205128205,0.0,1,0.0,0,0.0,0.0,0.0,63.6025641025641,8.479749245793288,20260128-130433_baseline_seed851358,baseline,0,0
5,25.0,30.0,74,14.8,72,2,0,4,0.3378378378378378,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-130433_baseline_seed851358,baseline,0,0
6,30.0,35.0,68,13.6,68,0,0,4,0.3529411764705882,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-130433_baseline_seed851358,baseline,0,0
7,35.0,40.0,76,15.2,74,2,0,4,0.3421052631578947,0.0,1,0.0,0,0.0,0.0,0.0,64.03947368421052,8.501456205717263,20260128-130433_baseline_seed851358,baseline,0,0
8,40.0,45.0,74,14.8,72,2,0,4,0.3378378378378378,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-130433_baseline_seed851358,baseline,0,0
9,45.0,50.0,76,15.2,72,4,0,4,0.3157894736842105,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554,20260128-130433_baseline_seed851358,baseline,0,0
10,50.0,55.0,74,14.8,72,2,0,4,0.3378378378378378,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890424,20260128-130433_baseline_seed851358,baseline,0,0
1,5.0,10.0,70,14.0,70,0,0,4,0.3714285714285714,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-130537_baseline_seed661396,baseline,0,0
2,10.0,15.0,74,14.8,70,4,0,4,0.3108108108108108,0.0,1,0.0,0,0.0,0.0,0.0,63.554054054054056,8.47594671726026,20260128-130537_baseline_seed661396,baseline,0,0
3,15.0,20.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-130537_baseline_seed661396,baseline,0,0
4,20.0,25.0,78,15.6,76,2,0,4,0.3461538461538461,0.0,1,0.0,0,0.0,0.0,0.0,64.05128205128206,8.501730496391161,20260128-130537_baseline_seed661396,baseline,0,0
5,25.0,30.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-130537_baseline_seed661396,baseline,0,0
6,30.0,35.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-130537_baseline_seed661396,baseline,0,0
7,35.0,40.0,66,13.2,66,0,0,4,0.3636363636363636,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-130537_baseline_seed661396,baseline,0,0
8,40.0,45.0,78,15.6,74,4,0,4,0.3205128205128205,0.0,1,0.0,0,0.0,0.0,0.0,63.6025641025641,8.479749245793288,20260128-130537_baseline_seed661396,baseline,0,0
9,45.0,50.0,78,15.6,74,4,0,4,0.3205128205128205,0.0,1,0.0,0,0.0,0.0,0.0,63.6025641025641,8.479749245793288,20260128-130537_baseline_seed661396,baseline,0,0
